,cancel_rate,iso_region,month,name,num_cancelled,num_flights,origin
1011,0.0196078431373,US-TX,5,Lubbock Preston Smith International Airport,14,714,LBB
1012,0.0183823529412,US-KY,5,Blue Grass Airport,5,272,LEX
1013,0.0331491712707,US-LA,5,Lafayette Regional Airport,6,181,LFT
1014,0.0375081844542,US-NY,5,La Guardia Airport,401,10691,LGA
1015,0.015503875969,US-CA,5,Long Beach /Daugherty Field/ Airport,4,258,LGB
1016,0.0250312891114,US-HI,5,Lihue Airport,20,799,LIH
1017,0.0153733528551,US-AR,5,Bill & Hillary Clinton National Airport/Adams Field,21,1366,LIT
1018,0.010989010989,US-NE,5,Lincoln Airport,2,182,LNK
1019,0.00813008130081,US-TX,5,Laredo International Airport,1,123,LRD
1020,0.0748299319728,US-WI,5,La Crosse Municipal Airport,11,147,LSE
1021,0.0,US-WV,5,Greenbrier Valley Airport,0,12,LWB
1022,0.0172143974961,US-TX,5,Midland International Airport,11,639,MAF
1023,0.040625,US-MI,5,MBS International Airport,13,320,MBS
1024,0.00885118937857,US-MO,5,Kansas City International Airport,48,5423,MCI
1025,0.0091494408675,US-FL,5,Orlando International Airport,81,8853,MCO
1026,0.01248049922,US-PA,5,Harrisburg International Airport,8,641,MDT
1027,0.00605778191985,US-IL,5,Chicago Midway International Airport,26,4292,MDW
1028,0.0115814696486,US-TN,5,Memphis International Airport,58,5008,MEM
1029,0.00909090909091,US-TX,5,Mc Allen Miller International Airport,3,330,MFE
1030,0.0,US-OR,5,Rogue Valley International Medford Airport,0,114,MFR
1031,0.0112676056338,US-NH,5,Manchester Airport,16,1420,MHT
1032,0.0137840975044,US-FL,5,Miami International Airport,95,6892,MIA
1033,0.0336448598131,US-WI,5,General Mitchell International Airport,54,1605,MKE
1034,0.0,US-FL,5,Melbourne International Airport,0,152,MLB
1035,0.00568181818182,US-IL,5,Quad City International Airport,1,176,MLI
1036,0.0,US-LA,5,Monroe Regional Airport,0,152,MLU
1037,0.0388059701493,US-AL,5,Mobile Regional Airport,13,335,MOB
1038,0.0108695652174,US-ND,5,Minot International Airport,1,92,MOT
1039,0.0322580645161,US-MI,5,Sawyer International Airport,1,31,MQT
1040,0.0371900826446,US-CA,5,Monterey Peninsula Airport,9,242,MRY
1041,0.0315789473684,US-WI,5,Dane County Regional Truax Field,18,570,MSN
1042,0.00653594771242,US-MT,5,Missoula International Airport,1,153,MSO
1043,0.0134766565057,US-MN,5,Minneapolis-St Paul International/Wold-Chamberlain Airport,168,12466,MSP
1044,0.00356109503672,US-LA,5,Louis Armstrong New Orleans International Airport,16,4493,MSY
1045,0.00390625,US-SC,5,Myrtle Beach International Airport,1,256,MYR
1046,0.00891557496361,US-CA,5,Metropolitan Oakland International Airport,49,5496,OAK
1047,0.0200138026225,US-HI,5,Kahului Airport,29,1449,OGG
1048,0.0098598858329,US-OK,5,Will Rogers World Airport,19,1927,OKC
1049,0.0138637733574,US-NE,5,Eppley Airfield,23,1659,OMA
1050,0.0,US-AK,5,Nome Airport,0,80,OME
1051,0.00727157761619,US-CA,5,Ontario International Airport,23,3163,ONT
1052,0.0286120196914,US-IL,5,Chicago O'Hare International Airport,866,30267,ORD
1053,0.014175257732,US-VA,5,Norfolk International Airport,22,1552,ORF
1054,0.144444444444,US-MA,5,Worcester Regional Airport,13,90,ORH
1055,0.0533333333333,US-AK,5,Ralph Wien Memorial Airport,4,75,OTZ
1056,0.00903225806452,US-FL,5,Palm Beach International Airport,21,2325,PBI
1057,0.010890052356,US-OR,5,Portland International Airport,52,4775,PDX
1058,0.0220843905648,US-PA,5,Philadelphia International Airport,235,10641,PHL
1059,0.0127707524728,US-AZ,5,Phoenix Sky Harbor International Airport,204,15974,PHX
1060,0.046357615894,US-IL,5,General Wayne A. Downing Peoria International Airport,7,151,PIA
1061,0.0179810725552,US-PA,5,Pittsburgh International Airport,171,9510,PIT
1062,0.0132450331126,US-FL,5,Pensacola Regional Airport,6,453,PNS
1063,0.0108695652174,US-WA,5,Tri Cities Airport,1,92,PSC
1064,0.0,US-AK,5,Petersburg James A Johnson Airport,0,62,PSG
1065,0.0235081374322,US-CA,5,Palm Springs International Airport,13,553,PSP
1066,0.0109475273688,US-RI,5,Theodore Francis Green State Airport,29,2649,PVD
1067,0.0298329355609,US-ME,5,Portland International Jetport Airport,25,838,PWM
1068,0.0,US-SD,5,Rapid City Regional Airport,0,123,RAP
1069,0.00926813678492,US-NC,5,Raleigh Durham International Airport,29,3129,RDU
1070,0.0229607250755,US-VA,5,Richmond International Airport,38,1655,RIC
1071,0.00669045495094,US-NV,5,Reno Tahoe International Airport,15,2242,RNO
1072,0.0273224043716,US-VA,5,Roanoke–Blacksburg Regional Airport,5,183,ROA
1073,0.0277777777778,US-NY,5,Greater Rochester International Airport,42,1512,ROC
1074,0.0218579234973,US-MN,5,Rochester International Airport,4,183,RST
1075,0.0117111255693,US-FL,5,Southwest Florida International Airport,18,1537,RSW
1076,0.0200719822813,US-CA,5,San Diego International Airport,145,7224,SAN
1077,0.00711193568336,US-TX,5,San Antonio International Airport,23,3234,SAT
1078,0.0112903225806,US-GA,5,Savannah Hilton Head International Airport,7,620,SAV
1079,0.0275590551181,US-CA,5,Santa Barbara Municipal Airport,14,508,SBA
1080,0.0198675496689,US-IN,5,South Bend Regional Airport,3,151,SBN
1081,0.0189573459716,US-CA,5,San Luis County Regional Airport,4,211,SBP
1082,0.0,US-AK,5,Deadhorse Airport,0,36,SCC
1083,0.00632577754349,US-KY,5,Louisville International Standiford Field,12,1897,SDF
1084,0.0109034267913,US-WA,5,Seattle Tacoma International Airport,98,8988,SEA
1085,0.0223618554796,US-CA,5,San Francisco International Airport,242,10822,SFO
1086,0.019955654102,US-MO,5,Springfield Branson National Airport,9,451,SGF
1087,0.0198915009042,US-LA,5,Shreveport Regional Airport,11,553,SHV
1088,0.0,US-AK,5,Sitka Rocky Gutierrez Airport,0,105,SIT
1089,0.018621114189,US-CA,5,Norman Y. Mineta San Jose International Airport,121,6498,SJC
1090,0.0428571428571,US-TX,5,San Angelo Regional Mathis Field,9,210,SJT
1092,0.0117270788913,US-UT,5,Salt Lake City International Airport,77,6566,SLC
1093,0.00321261682243,US-CA,5,Sacramento International Airport,11,3424,SMF
1094,0.025641025641,US-CA,5,John Wayne Airport-Orange County Airport,96,3744,SNA
1095,0.0261437908497,US-TX,5,Sheppard Air Force Base-Wichita Falls Municipal Airport,4,153,SPS
1096,0.0,US-FL,5,Sarasota Bradenton International Airport,0,310,SRQ
1097,0.0100020983423,US-MO,5,Lambert St Louis International Airport,143,14297,STL
1100,0.0,US-IA,5,Sioux Gateway Col. Bud Day Field,0,61,SUX
1101,0.010752688172,US-NY,5,Stewart International Airport,1,93,SWF
1102,0.0156971375808,US-NY,5,Syracuse Hancock International Airport,17,1083,SYR
1103,0.0409836065574,US-FL,5,Tallahassee Regional Airport,5,122,TLH
1104,0.0234741784038,US-OH,5,Toledo Express Airport,5,213,TOL
1105,0.00891505466779,US-FL,5,Tampa International Airport,53,5945,TPA
1106,0.0161290322581,US-TN,5,Tri Cities Regional Tn Va Airport,1,62,TRI
1107,0.0162601626016,US-OK,5,Tulsa International Airport,32,1968,TUL
1108,0.00769686204855,US-AZ,5,Tucson International Airport,13,1689,TUS
1109,0.0224215246637,US-MI,5,Cherry Capital Airport,5,223,TVC
1110,0.0340136054422,US-AR,5,Texarkana Regional Webb Field,5,147,TXK
1111,0.043795620438,US-TX,5,Tyler Pounds Regional Airport,12,274,TYR
1112,0.0109489051095,US-TN,5,McGhee Tyson Airport,6,548,TYS
1113,0.0,US-FL,5,Destin-Ft Walton Beach Airport,0,124,VPS
1114,0.0,US-AK,5,Wrangell Airport,0,62,WRG
1115,0.046875,US-AR,5,Northwest Arkansas Regional Airport,24,512,XNA
1116,0.0161290322581,US-AK,5,Yakutat Airport,1,62,YAK
4,0.0178396668007,,5,US average,9406,527252,
4,0.0251541023776,,5,Northeast,1971,78357,
4,0.0159861061035,,5,South,3148,196921,
4,0.0185882487863,,5,Midwest,1945,104636,
4,0.0158954241268,,5,West,2342,147338,
1117,0.049356223176,US-PA,6,Lehigh Valley International Airport,23,466,ABE
1118,0.02,US-TX,6,Abilene Regional Airport,4,200,ABI
1119,0.00853858784893,US-NM,6,Albuquerque International Sunport Airport,26,3045,ABQ
1120,0.030303030303,US-TX,6,Waco Regional Airport,7,231,ACT
1121,0.0,US-AK,6,Kodiak Airport,0,60,ADQ
1122,0.0232558139535,US-AK,6,King Salmon Airport,1,43,AKN
1123,0.0229166666667,US-NY,6,Albany International Airport,33,1440,ALB
1124,0.0288065843621,US-TX,6,Rick Husband Amarillo International Airport,14,486,AMA
1125,0.0217675228559,US-AK,6,Ted Stevens Anchorage International Airport,50,2297,ANC
1126,0.0362725266642,US-GA,6,Hartsfield Jackson Atlanta International Airport,789,21752,ATL
1127,0.0191387559809,US-TX,6,Austin Robert Mueller Municipal,72,3762,AUS
1128,0.00675675675676,US-NC,6,Asheville Regional Airport,1,148,AVL
1129,0.0333333333333,US-PA,6,Wilkes Barre Scranton International Airport,4,120,AVP
1130,0.0502512562814,US-MI,6,Kalamazoo Battle Creek International Airport,10,199,AZO
1131,0.0218955270566,US-CT,6,Bradley International Airport,70,3197,BDL
1132,0.0222222222222,US-AK,6,Bethel Airport,2,90,BET
1133,0.0596026490066,US-CA,6,Meadows Field,9,151,BFL
1134,0.0,US-NY,6,Greater Binghamton/Edwin A Link field,0,60,BGM
1135,0.0595611285266,US-ME,6,Bangor International Airport,19,319,BGR
1136,0.0160990712074,US-AL,6,Birmingham-Shuttlesworth International Airport,26,1615,BHM
1137,0.00833333333333,US-MT,6,Billings Logan International Airport,2,240,BIL
1138,0.025,US-ND,6,Bismarck Municipal Airport,3,120,BIS
1139,0.0526315789474,US-IL,6,Central Illinois Regional Airport at Bloomington-Normal,6,114,BMI
1140,0.0127109814545,US-TN,6,Nashville International Airport,61,4799,BNA
1141,0.00386473429952,US-ID,6,Boise Air Terminal/Gowen field,4,1035,BOI
1142,0.0722761596548,US-MA,6,General Edward Lawrence Logan International Airport,871,12051,BOS
1143,0.0275862068966,US-TX,6,Southeast Texas Regional Airport,4,145,BPT
1145,0.0384615384615,US-TX,6,Brownsville South Padre Island International Airport,1,26,BRO
1146,0.116883116883,US-AK,6,Wiley Post Will Rogers Memorial Airport,9,77,BRW
1147,0.0368098159509,US-LA,6,"Baton Rouge Metropolitan, Ryan Field",12,326,BTR
1148,0.0404761904762,US-VT,6,Burlington International Airport,17,420,BTV
1149,0.030563002681,US-NY,6,Buffalo Niagara International Airport,57,1865,BUF
1150,0.0151712180321,US-CA,6,Bob Hope Airport,35,2307,BUR
1151,0.013147082991,US-MD,6,Baltimore/Washington International Thurgood Marshall Airport,112,8519,BWI
1152,0.00719424460432,US-MT,6,Gallatin Field,1,139,BZN
1153,0.048632218845,US-SC,6,Columbia Metropolitan Airport,16,329,CAE
1154,0.0,US-OH,6,Akron Canton Regional Airport,0,85,CAK
1155,0.0,US-AK,6,Merle K (Mudhole) Smith Airport,0,60,CDV
1156,0.04,US-TN,6,Lovell Field,7,175,CHA
1157,0.0307101727447,US-SC,6,Charleston Air Force Base-International Airport,16,521,CHS
1158,0.045101088647,US-IA,6,The Eastern Iowa Airport,29,643,CID
1159,0.0209915140688,US-OH,6,Cleveland Hopkins International Airport,94,4478,CLE
1160,0.0283018867925,US-TX,6,Easterwood Field,6,212,CLL
1161,0.0239264351397,US-NC,6,Charlotte Douglas International Airport,268,11201,CLT
1162,0.026674570243,US-OH,6,Port Columbus International Airport,90,3374,CMH
1163,0.0466666666667,US-IL,6,University of Illinois Willard Airport,7,150,CMI
1164,0.0317613089509,US-CO,6,City of Colorado Springs Municipal Airport,33,1039,COS
1165,0.0323275862069,US-TX,6,Corpus Christi International Airport,15,464,CRP
1166,0.0222222222222,US-WV,6,Yeager Airport,2,90,CRW
1167,0.0241093918676,US-KY,6,Cincinnati Northern Kentucky International Airport,134,5558,CVG
1168,0.00666666666667,US-FL,6,Daytona Beach International Airport,1,150,DAB
1169,0.027514000487,US-TX,6,Dallas Love Field,113,4107,DAL
1170,0.0369198312236,US-OH,6,James M Cox Dayton International Airport,35,948,DAY
1171,0.045045045045,US-IA,6,Dubuque Regional Airport,5,111,DBQ
1172,0.0555901007337,US-DC,6,Ronald Reagan Washington National Airport,447,8041,DCA
1173,0.0310336197547,US-CO,6,Denver International Airport,372,11987,DEN
1174,0.0334565619224,US-TX,6,Dallas Fort Worth International Airport,905,27050,DFW
1175,0.046511627907,US-AK,6,Dillingham Airport,2,43,DLG
1176,0.0523255813953,US-MN,6,Duluth International Airport,9,172,DLH
1177,0.0273081924577,US-IA,6,Des Moines International Airport,21,769,DSM
1178,0.0266747961283,US-MI,6,Detroit Metropolitan Wayne County Airport,350,13121,DTW
1179,0.0714285714286,US-AK,6,Unalaska Airport,4,56,DUT
1180,0.0434782608696,US-NY,6,Elmira Corning Regional Airport,5,115,ELM
1181,0.00763358778626,US-TX,6,El Paso International Airport,14,1834,ELP
1182,0.0333333333333,US-PA,6,Erie International Tom Ridge Field,4,120,ERI
1183,0.0167597765363,US-OR,6,Mahlon Sweet Field,3,179,EUG
1184,0.0441176470588,US-IN,6,Evansville Regional Airport,6,136,EVV
1185,0.046992481203,US-NJ,6,Newark Liberty International Airport,500,10640,EWR
1186,0.00520833333333,US-FL,6,Key West International Airport,1,192,EYW
1187,0.0277777777778,US-AK,6,Fairbanks International Airport,15,540,FAI
1188,0.0133333333333,US-ND,6,Hector International Airport,2,150,FAR
1189,0.0441558441558,US-CA,6,Fresno Yosemite International Airport,17,385,FAT
1190,0.0333333333333,US-NC,6,Fayetteville Regional Grannis Field,2,60,FAY
1191,0.0133333333333,US-MT,6,Glacier Park International Airport,2,150,FCA
1192,0.0158836689038,US-FL,6,Fort Lauderdale Hollywood International Airport,71,4470,FLL
1193,0.0172413793103,US-MI,6,Bishop International Airport,2,116,FNT
1194,0.0150943396226,US-SD,6,Joe Foss Field Airport,4,265,FSD
1195,0.0217391304348,US-AR,6,Fort Smith Regional Airport,5,230,FSM
1196,0.0454545454545,US-IN,6,Fort Wayne International Airport,8,176,FWA
1197,0.00666666666667,US-WA,6,Spokane International Airport,7,1050,GEG
1198,0.0666666666667,US-ND,6,Grand Forks International Airport,2,30,GFK
1199,0.00675675675676,US-TX,6,East Texas Regional Airport,1,148,GGG
1200,0.0222222222222,US-MS,6,Gulfport Biloxi International Airport,2,90,GPT
1201,0.0284810126582,US-WI,6,Austin Straubel International Airport,9,316,GRB
1202,0.0255591054313,US-MI,6,Gerald R. Ford International Airport,24,939,GRR
1203,0.0373900293255,US-NC,6,Piedmont Triad International Airport,51,1364,GSO
1204,0.0548780487805,US-SC,6,Greenville Spartanburg International Airport,36,656,GSP
1205,0.0,US-AK,6,Gustavus Airport,0,21,GST
1206,0.00571428571429,US-MT,6,Great Falls International Airport,1,175,GTF
1207,0.0,US-MT,6,Helena Regional Airport,0,90,HLN
1208,0.0249036466054,US-HI,6,Honolulu International Airport,84,3373,HNL
1209,0.0546859520507,US-TX,6,William P Hobby Airport,276,5047,HOU
1210,0.131964809384,US-NY,6,Westchester County Airport,90,682,HPN
1211,0.0290827740492,US-TX,6,Valley International Airport,13,447,HRL
1212,0.0220883534137,US-AL,6,Huntsville International Carl T Jones Field,11,498,HSV
1213,0.0560253699789,US-DC,6,Washington Dulles International Airport,265,4730,IAD
1214,0.0403526311006,US-TX,6,George Bush Intercontinental Houston Airport,444,11003,IAH
1215,0.0202604920405,US-KS,6,Wichita Mid Continent Airport,14,691,ICT
1216,0.0188679245283,US-TX,6,Skylark Field,5,265,ILE
1217,0.00555555555556,US-NC,6,Wilmington International Airport,1,180,ILM
1218,0.0238670694864,US-IN,6,Indianapolis International Airport,79,3310,IND
1219,0.0233463035019,US-NY,6,Long Island Mac Arthur Airport,24,1028,ISP
1220,0.0347826086957,US-NY,6,Ithaca Tompkins Regional Airport,4,115,ITH
1221,0.0047619047619,US-HI,6,Hilo International Airport,2,420,ITO
1222,0.0285714285714,US-WY,6,Jackson Hole Airport,2,70,JAC
1223,0.0103626943005,US-MS,6,Jackson-Medgar Wiley Evers International Airport,8,772,JAN
1224,0.0111209964413,US-FL,6,Jacksonville International Airport,25,2248,JAX
1225,0.0429117442669,US-NY,6,John F Kennedy International Airport,247,5756,JFK
1226,0.00408163265306,US-AK,6,Juneau International Airport,2,490,JNU
1227,0.0228136882129,US-HI,6,Kona International At Keahole Airport,18,789,KOA
1228,0.00796812749004,US-AK,6,Ketchikan International Airport,2,251,KTN
1229,0.0296610169492,US-MI,6,Capital City Airport,7,236,LAN
1230,0.00884251481121,US-NV,6,McCarran International Airport,100,11309,LAS
1231,0.0111111111111,US-OK,6,Lawton Fort Sill Regional Airport,2,180,LAW
1232,0.0281348892405,US-CA,6,Los Angeles International Airport,569,20224,LAX
1233,0.0230547550432,US-TX,6,Lubbock Preston Smith International Airport,16,694,LBB
1234,0.0261194029851,US-KY,6,Blue Grass Airport,7,268,LEX
1235,0.0114285714286,US-LA,6,Lafayette Regional Airport,2,175,LFT
1236,0.0823414634146,US-NY,6,La Guardia Airport,844,10250,LGA
1237,0.015444015444,US-CA,6,Long Beach /Daugherty Field/ Airport,4,259,LGB
1238,0.0221402214022,US-HI,6,Lihue Airport,18,813,LIH
1239,0.0260999254288,US-AR,6,Bill & Hillary Clinton National Airport/Adams Field,35,1341,LIT
1240,0.0228571428571,US-NE,6,Lincoln Airport,4,175,LNK
1241,0.0168067226891,US-TX,6,Laredo International Airport,2,119,LRD
1242,0.0347222222222,US-WI,6,La Crosse Municipal Airport,5,144,LSE
1243,0.0,US-WV,6,Greenbrier Valley Airport,0,13,LWB
1244,0.0207336523126,US-TX,6,Midland International Airport,13,627,MAF
1245,0.034965034965,US-MI,6,MBS International Airport,10,286,MBS
1246,0.0129919035963,US-MO,6,Kansas City International Airport,69,5311,MCI
1247,0.0152474783017,US-FL,6,Orlando International Airport,130,8526,MCO
1248,0.0331125827815,US-PA,6,Harrisburg International Airport,20,604,MDT
1249,0.0112386417982,US-IL,6,Chicago Midway International Airport,47,4182,MDW
1250,0.0243367245163,US-TN,6,Memphis International Airport,122,5013,MEM
1251,0.0304182509506,US-TX,6,Mc Allen Miller International Airport,8,263,MFE
1252,0.0169491525424,US-OR,6,Rogue Valley International Medford Airport,2,118,MFR
1253,0.0238784370478,US-NH,6,Manchester Airport,33,1382,MHT
1254,0.016462841016,US-FL,6,Miami International Airport,105,6378,MIA
1255,0.0364916773367,US-WI,6,General Mitchell International Airport,57,1562,MKE
1256,0.0133333333333,US-FL,6,Melbourne International Airport,2,150,MLB
1257,0.0227272727273,US-IL,6,Quad City International Airport,4,176,MLI
1258,0.00840336134454,US-LA,6,Monroe Regional Airport,1,119,MLU
1259,0.0522388059701,US-AL,6,Mobile Regional Airport,14,268,MOB
1260,0.0,US-ND,6,Minot International Airport,0,90,MOT
1261,0.1,US-MI,6,Sawyer International Airport,3,30,MQT
1262,0.0458333333333,US-CA,6,Monterey Peninsula Airport,11,240,MRY
1263,0.0441458733205,US-WI,6,Dane County Regional Truax Field,23,521,MSN
1264,0.0121212121212,US-MT,6,Missoula International Airport,2,165,MSO
1265,0.0298792116974,US-MN,6,Minneapolis-St Paul International/Wold-Chamberlain Airport,376,12584,MSP
1266,0.0141176470588,US-LA,6,Louis Armstrong New Orleans International Airport,60,4250,MSY
1267,0.004,US-SC,6,Myrtle Beach International Airport,1,250,MYR
1268,0.0129751461988,US-CA,6,Metropolitan Oakland International Airport,71,5472,OAK
